                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                       "r26.4.1"          2.0000000000000000E+000          1.0000000000000000E+000          4.0000000000000000E+000                       "gfortran"                         "15.2.0"            "x86_64-linux-26.3.2"                       "20260609" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             800          9.9090624704014695E+008          2.9062640534576900E+000          1.1997717094209566E+001          9.5650166331068817E+001          1.1320810349610896E+002          4.7222164896946399E+000          4.3722770016666885E+000          4.4896100051380522E-001         -7.2703302451524199E-001          1.4870931646343903E+000          1.2564534176828059E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3607523886410766E+052         -1.6139512009328748E+040         -4.3485084919245115E+035         -1.5400865329790378E+032         -1.6139077004470902E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             805          9.9090633465826380E+008          2.9063934326030103E+000          1.1991683570408986E+001          9.6084560464547778E+001          1.1265938404400066E+002          4.7099896330414683E+000          4.3796998192985654E+000          4.5313519373274913E-001         -7.2666588628517892E-001          1.4783313529545918E+000          1.2608343235227051E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3563156584497358E+052         -1.5983094673067016E+040         -4.2871408012301541E+035         -1.5342213737590544E+032         -1.5982665805564756E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             810          9.9090641410250950E+008          2.9069695445707859E+000          1.1987468030502976E+001          9.6474194341824855E+001          1.1215501364853149E+002          4.6993877940000592E+000          4.3869082662288248E+000          4.5676331744849841E-001         -7.2637282663718317E-001          1.4703869283820414E+000          1.2648065358089799E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3523295777484200E+052         -1.5845363717686683E+040         -4.2374807062986857E+035         -1.5282956484322537E+032         -1.5844939816786489E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             815          9.9090648970813024E+008          2.9079250351368180E+000          1.1984568317350194E+001          9.6841188536488247E+001          1.1166901788217169E+002          4.6897246362394460E+000          4.3941948009642671E+000          4.6009518792135601E-001         -7.2615909668241041E-001          1.4628263663059318E+000          1.2685868168470349E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3485683267897157E+052         -1.5711080790065161E+040         -4.1804815356630281E+035         -1.5218679684636557E+032         -1.5710662589724797E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             820          9.9090655515543640E+008          2.9090737284617689E+000          1.1982935014319379E+001          9.7155826643073425E+001          1.1124364090322470E+002          4.6816939879712223E+000          4.4008404938597057E+000          4.6287321820202437E-001         -7.2593034657615652E-001          1.4562816356803840E+000          1.2718591821598086E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3453374695369760E+052         -1.5599179651561773E+040         -4.1393966532008200E+035         -1.5161405492072640E+032         -1.5598765560282398E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             825          9.9090662483489108E+008          2.9106277486495591E+000          1.1982097211233635E+001          9.7487637283062782E+001          1.1078600045673066E+002          4.6734855623534601E+000          4.4082653437129782E+000          4.6572369368077071E-001         -7.2586794309481895E-001          1.4493136902107600E+000          1.2753431548946208E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3419234320105837E+052         -1.5479306237626105E+040         -4.0918166242086075E+035         -1.5094468868838807E+032         -1.5478896905018997E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             830          9.9090675519537103E+008          2.9144709539805564E+000          1.1983071650929261E+001          9.8099301657842801E+001          1.0991660876174154E+002          4.6590855887148130E+000          4.4231479860755005E+000          4.7077353178521975E-001         -7.2548713414268107E-001          1.4362776422092982E+000          1.2818611788953516E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3356103208830738E+052         -1.5256956113650479E+040         -4.0014881873081344E+035         -1.4955649191510494E+032         -1.5256555815275257E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             835          9.9090683421589899E+008          2.9173830322499716E+000          1.1985239684737957E+001          9.8464357368903762E+001          1.0938151303394000E+002          4.6509453719617984E+000          4.4327903702628992E+000          4.7363325710771581E-001         -7.2537269156177631E-001          1.4283755894099313E+000          1.2858122052950349E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3318258246575505E+052         -1.5123414860194650E+040         -3.9459743524213902E+035         -1.4862810803893891E+032         -1.5123020114131301E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             840          9.9090692917373824E+008          2.9214788959320876E+000          1.1989455695219554E+001          9.8897099261833503E+001          1.0873038556039138E+002          4.6417598407664720E+000          4.4450159548036323E+000          4.7688430096829743E-001         -7.2534772299479933E-001          1.4188798054850209E+000          1.2905600972574902E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3273223596717495E+052         -1.4965237813885262E+040         -3.8824510558906661E+035         -1.4747358582373711E+032         -1.4964849421306088E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             845          9.9090706149751341E+008          2.9282883878911905E+000          1.1998296625411074E+001          9.9489021246250587E+001          1.0780838991134016E+002          4.6300490117213124E+000          4.4632369087855519E+000          4.8106618252035160E-001         -7.2522963882431146E-001          1.4056474279726370E+000          1.2971762860136822E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3211278840996226E+052         -1.4746785492481898E+040         -3.7923276050547555E+035         -1.4571522255389776E+032         -1.4746406114006170E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             850          9.9090715076147687E+008          2.9336031537715757E+000          1.2006194032894570E+001          9.9880995876314159E+001          1.0717705577924801E+002          4.6228521311058515E+000          4.4763079775586210E+000          4.8364140533928307E-001         -7.2525058945340259E-001          1.3967210316324117E+000          1.3016394841837950E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3169987958628352E+052         -1.4600836171581816E+040         -3.7308916773233872E+035         -1.4443431953701230E+032         -1.4600462937979765E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             855          9.9090721561722112E+008          2.9378334313202896E+000          1.2012917193126647E+001          1.0016201062606983E+002          1.0671367194765737E+002          4.6179785737585570E+000          4.4862049442491116E+000          4.8539446743872866E-001         -7.2532635267126255E-001          1.3902354572240245E+000          1.3048822713879884E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3140236421361471E+052         -1.4494553749005015E+040         -3.6799889003910406E+035         -1.4334407032761846E+032         -1.4494185606770905E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             860          9.9090730548634958E+008          2.9442223244107217E+000          1.2023637572556828E+001          1.0054596232792402E+002          1.0606502103054262E+002          4.6117291172925734E+000          4.5004917890941085E+000          4.8765421790598884E-001         -7.2538748214091497E-001          1.3812485443690508E+000          1.3093757278154754E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3099376580391523E+052         -1.4350790332229658E+040         -3.6242498545167071E+035         -1.4204900383412362E+032         -1.4350427765195203E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             865          9.9090739017329586E+008          2.9508030370649392E+000          1.2035227070266474E+001          1.0090196334091601E+002          1.0544695468994233E+002          4.6063695075526656E+000          4.5145657143217148E+000          4.8959290178614756E-001         -7.2557051334421974E-001          1.3727798497326529E+000          1.3136100751336743E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3061243149872022E+052         -1.4215034607691277E+040         -3.5617772484619355E+035         -1.4056844896514832E+032         -1.4214678289397982E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             870          9.9090748940902925E+008          2.9592198121974720E+000          1.2050673748968055E+001          1.0131176311597281E+002          1.0471433240373412E+002          4.6007487576530721E+000          4.5318286579001859E+000          4.9172502951171987E-001         -7.2577250895680434E-001          1.3628562763933769E+000          1.3185718618033122E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.3017024210739173E+052         -1.4057970205867997E+040         -3.4929872882519427E+035         -1.3884565615735055E+032         -1.4057620768293516E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             875          9.9090755817300117E+008          2.9654981325014762E+000          1.2062552254483744E+001          1.0159106216006259E+002          1.0420150369776167E+002          4.5972657789896854E+000          4.5442799402277130E+000          4.9300434692722617E-001         -7.2594767628488899E-001          1.3559798792107192E+000          1.3220100603946412E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2986659764919178E+052         -1.3950039552769815E+040         -3.4458490079532195E+035         -1.3761729324341954E+032         -1.3949694830251726E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             880          9.9090762946748710E+008          2.9724018159830927E+000          1.2075903173623372E+001          1.0187649840015180E+002          1.0366533848029478E+002          4.5940154059400209E+000          4.5576224828869405E+000          4.9417537146876422E-001         -7.2619304401564289E-001          1.3488504306117395E+000          1.3255747846941310E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2955425126852168E+052         -1.3838872602481520E+040         -3.3970545581942433E+035         -1.3630608562814021E+032         -1.3838532760719615E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             885          9.9090772896544099E+008          2.9827215528999993E+000          1.2096327776231883E+001          1.0226763589088088E+002          1.0290950008703786E+002          4.5901000010885120E+000          4.5769965466177664E+000          4.9559503916209935E-001         -7.2649201181027434E-001          1.3389006352133250E+000          1.3305496823933387E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2912265035452812E+052         -1.3684954905744228E+040         -3.3281410169944223E+035         -1.3438703432376600E+032         -1.3684621957255494E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             890          9.9090782299792814E+008          2.9932118941978105E+000          1.2117550869842690E+001          1.0262951398387810E+002          1.0218725863176849E+002          4.5870592426971246E+000          4.5961194864458790E+000          4.9672675010356426E-001         -7.2684784992446794E-001          1.3294973865126076E+000          1.3352513067436975E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2871914848764903E+052         -1.3540836704395137E+040         -3.2636395470069921E+035         -1.3251922970928425E+032         -1.3540510207921207E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             895          9.9090792781076062E+008          3.0057673451118432E+000          1.2143441971506117E+001          1.0302377740802029E+002          1.0137324702674157E+002          4.5844312820359541E+000          4.6183872032238744E+000          4.9762835085777068E-001         -7.2726452293393806E-001          1.3190161032575130E+000          1.3404919483712450E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2827443821810516E+052         -1.3381604587756760E+040         -3.1946393657603675E+035         -1.3044604978585955E+032         -1.3381284993374135E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             900          9.9090802754476559E+008          3.0185728790295983E+000          1.2170291360818590E+001          1.0338987885950129E+002          1.0059005142847046E+002          4.5826780865963270E+000          4.6405255656774473E+000          4.9827987021828229E-001         -7.2776317442557414E-001          1.3090427027621103E+000          1.3454786486189463E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2785613675951879E+052         -1.3231588768541429E+040         -3.1260050273941520E+035         -1.2831003448210080E+032         -1.3231276039728654E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             905          9.9090812124755037E+008          3.0313805053040594E+000          1.2197507764051281E+001          1.0372565933546008E+002          9.9846685522019101E+001          4.5816975447915693E+000          4.6621853162189968E+000          4.9862626004252603E-001         -7.2828142624770897E-001          1.2996724242872690E+000          1.3501637878563673E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2746738005222147E+052         -1.3091894834992153E+040         -3.0623075117567421E+035         -1.2626186334741837E+032         -1.3091588477979113E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             910          9.9090822345738876E+008          3.0462285079255627E+000          1.2229433009728432E+001          1.0408269555376430E+002          9.9027616558076701E+001          4.5813715058302806E+000          4.6867844612451881E+000          4.9866845984937802E-001         -7.2890057890901594E-001          1.2894514404556137E+000          1.3552742797721944E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2704804090740032E+052         -1.2940900409901416E+040         -2.9931505904622520E+035         -1.2396783035235866E+032         -1.2940600970874539E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             915          9.9090832384434211E+008          3.0617212574195318E+000          1.2263095131879492E+001          1.0442383042645888E+002          9.8214956569399035E+001          4.5818111237472419E+000          4.7119540704826681E+000          4.9848498366236005E-001         -7.2961206998984962E-001          1.2794127451121111E+000          1.3602936274439454E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2664090908811706E+052         -1.2794016969791909E+040         -2.9253109519236560E+035         -1.2164756210413850E+032         -1.2793724317049155E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             920          9.9090843116292572E+008          3.0793035434728546E+000          1.2301651656291615E+001          1.0477787862495661E+002          9.7337357119414278E+001          4.5831206004741194E+000          4.7399936531235545E+000          4.9798539223573807E-001         -7.3042567647258960E-001          1.2686808867568746E+000          1.3656595566215641E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2621080076870834E+052         -1.2637773624140953E+040         -2.8577928468948359E+035         -1.1927895741083773E+032         -1.2637487725577305E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             925          9.9090852778424501E+008          3.0960539541632031E+000          1.2338670849226503E+001          1.0508708180329600E+002          9.6539592975318840E+001          4.5850462240494574E+000          4.7662607276452782E+000          4.9726460144284262E-001         -7.3116897025294059E-001          1.2590187548309342E+000          1.3704906225845344E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2582801878225976E+052         -1.2498995394084696E+040         -2.7930701407910141E+035         -1.1694080899536864E+032         -1.2498715970129808E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             930          9.9090860910259008E+008          3.1108416325253549E+000          1.2371545282353248E+001          1.0534019409136192E+002          9.5862678000752240E+001          4.5872188015671247E+000          4.7891341423392575E+000          4.9647025458372679E-001         -7.3178968394700461E-001          1.2508869203177519E+000          1.3745565398411252E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2550907752686485E+052         -1.2383990657281228E+040         -2.7347490345910257E+035         -1.1477441626161543E+032         -1.2383717067603352E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             935          9.9090866404936683E+008          3.1211949712189293E+000          1.2394653236256291E+001          1.0550751840918073E+002          9.5402508481801846E+001          4.5889720169209767E+000          4.8049911070723237E+000          4.9586589788688845E-001         -7.3222358331885973E-001          1.2453922426452000E+000          1.3773038786774010E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2529515867703754E+052         -1.2306269305661539E+040         -2.6982683114078144E+035         -1.1340077298810577E+032         -1.2305999365429624E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             940          9.9090874302461958E+008          3.1366051615522181E+000          1.2429172820655667E+001          1.0574260918677295E+002          9.4737136679630552E+001          4.5919072908459544E+000          4.8283694105357027E+000          4.9480911679199496E-001         -7.3293423792770585E-001          1.2374947173687461E+000          1.3812526413156279E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2499015580598274E+052         -1.2193713409981675E+040         -2.6526761170142083E+035         -1.1167563701335422E+032         -1.2193448030694336E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             945          9.9090887501546264E+008          3.1637886132231641E+000          1.2490371226301155E+001          1.0612103588095249E+002          9.3614811687026616E+001          4.5979201686119895E+000          4.8690245282328890E+000          4.9256474363641900E-001         -7.3418984693273770E-001          1.2242956330607790E+000          1.3878521834696114E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2448691978831974E+052         -1.2010008582260292E+040         -2.5652338355242908E+035         -1.0825676337030845E+032         -1.2009751950619978E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             950          9.9090894813654590E+008          3.1796186613866850E+000          1.2526150884836619E+001          1.0632295611357685E+002          9.2987797263367867E+001          4.6018367971200629E+000          4.8924018714727593E+000          4.9108805371622199E-001         -7.3492745637754209E-001          1.2169835247345537E+000          1.3915082376327237E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2421119541495640E+052         -1.1909137074799545E+040         -2.5174239378892216E+035         -1.0634696505224145E+032         -1.1908885226058791E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             955          9.9090902260598862E+008          3.1963270565943342E+000          1.2564010678916413E+001          1.0652277136311295E+002          9.2345370100937174E+001          4.6062666750701187E+000          4.9168595211570372E+000          4.8943356042206598E-001         -7.3570776731645604E-001          1.2095365804574589E+000          1.3952317097712708E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2393278161815122E+052         -1.1806705623958866E+040         -2.4703554597671736E+035         -1.0444322325755503E+032         -1.1806458483969667E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             960          9.9090913339732301E+008          3.2223147528979248E+000          1.2623058543175596E+001          1.0680891319729579E+002          9.1382468769748485E+001          4.6136979784666989E+000          4.9544949884197331E+000          4.8667506367746849E-001         -7.3692193619292745E-001          1.1984574470068607E+000          1.4007712764965701E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2352320941034739E+052         -1.1654545453402430E+040         -2.4039026457168221E+035         -1.0172086912791608E+032         -1.1654304961416988E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             965          9.9090923322811341E+008          3.2469089085181455E+000          1.2679080343974698E+001          1.0705529437339905E+002          9.0507781160843862E+001          4.6212554911198822E+000          4.9897075214720994E+000          4.8386986713499125E-001         -7.3816813706032702E-001          1.1884743679546990E+000          1.4057628160226507E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2315860466035928E+052         -1.1518998206448675E+040         -2.3432584727673399E+035         -9.9187852969520982E+031         -1.1518763781413546E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             970          9.9090933072756898E+008          3.2720408836162189E+000          1.2736434708762420E+001          1.0728524305321099E+002          8.9647205792998619E+001          4.6294384106107564E+000          5.0253236446659431E+000          4.8084723204620655E-001         -7.3935394940310029E-001          1.1787244224131117E+000          1.4106377887934443E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2280660372919169E+052         -1.1388797348844578E+040         -2.2815433242096064E+035         -9.6556013202798321E+031         -1.1388569097956145E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             975          9.9090941876532853E+008          3.2957027655327495E+000          1.2790507464720495E+001          1.0748369903861057E+002          8.8864927766299957E+001          4.6375154247424106E+000          5.0585495454353735E+000          4.7806494560103324E-001         -7.4035213383330112E-001          1.1699206464563874E+000          1.4150396767718068E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2249215309383743E+052         -1.1271896226681062E+040         -2.2271523283517315E+035         -9.4205369500002494E+031         -1.1271673417242858E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             980          9.9090953236874688E+008          3.3276452753798469E+000          1.2863583774327644E+001          1.0772661541551506E+002          8.7848269717102482E+001          4.6489264421723160E+000          5.1029709274212038E+000          4.7387769132546481E-001         -7.4183653426099216E-001          1.1585603046254813E+000          1.4207198476872600E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.2209130322265376E+052         -1.1121804615274922E+040         -2.1590501356171612E+035         -9.1224381617439742E+031         -1.1121588619036977E+040          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
