                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                       "r26.4.1"          2.0000000000000000E+000          1.0000000000000000E+000          4.0000000000000000E+000                       "gfortran"                         "15.2.0"            "x86_64-linux-26.3.2"                       "20260610" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            1980          9.9086800011878395E+008          4.8053031668433670E+000          1.6137379219989249E+001          1.0839924298083866E+002          6.1503480894185550E+001          5.3425998948835831E+000          6.9190077720562577E+000          2.4804940797272920E-001         -7.9531814991464456E-001          8.8398197956019453E-001          1.5580090102198958E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1390974971787412E+052         -7.8721046704264247E+039         -8.2873868365913788E+034         -2.8064950454053728E+031         -7.8720217684931089E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1985          9.9086803291559196E+008          4.8351092999046230E+000          1.6200413350330034E+001          1.0833840455123048E+002          6.1176515401441009E+001          5.3571379270728841E+000          6.9529013092527956E+000          2.4389024915580887E-001         -7.9616270058096406E-001          8.8070229874944939E-001          1.5596488506252684E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1382849285819560E+052         -7.8369253162093026E+039         -8.1712430947201351E+034         -2.7528463894875743E+031         -7.8368435762498911E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1990          9.9086806554858005E+008          4.8651873082763348E+000          1.6263903337155103E+001          1.0827605728289589E+002          6.0851099734178774E+001          5.3717957478756633E+000          6.9870286387235838E+000          2.3973633355186305E-001         -7.9700677255383245E-001          8.7743899994434926E-001          1.5612805000278183E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1374800262325322E+052         -7.8019945391720727E+039         -8.0566941084980369E+034         -2.7000966184583990E+031         -7.8019139452300215E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            1995          9.9086809801856637E+008          4.8955385763352357E+000          1.6327849467420201E+001          1.0821221966237530E+002          6.0527234502844763E+001          5.3865730747431995E+000          7.0213903098360397E+000          2.3556167894994018E-001         -7.9785013589885501E-001          8.7419200131678199E-001          1.5629039993416018E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1366827084929114E+052         -7.7673099716323255E+039         -7.9437206545223407E+034         -2.6482354799989176E+031         -7.7672305079434255E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2000          9.9086813032636499E+008          4.9261644975920653E+000          1.6392252036043235E+001          1.0814691007006033E+002          6.0204920140968810E+001          5.4014696299642280E+000          7.0559868733942608E+000          2.3137704392008096E-001         -7.9869284915125349E-001          8.7096122144736110E-001          1.5645193892763121E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1358928947158363E+052         -7.7328692766460722E+039         -7.8323036495288222E+034         -2.5972526584525093E+031         -7.7327909276370499E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2005          9.9086816247278619E+008          4.9570664745459245E+000          1.6457111345553844E+001          1.0808014677965495E+002          5.9884156908707048E+001          5.4164851405240544E+000          7.0908188815085760E+000          2.2726577958894822E-001         -7.9953492402846271E-001          8.6774657932339250E-001          1.5661267103382968E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1351105052303830E+052         -7.6986701475050885E+039         -7.7224241524580167E+034         -2.5471377834794990E+031         -7.6985928977921862E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2010          9.9086819445863593E+008          4.9882459185393522E+000          1.6522427705747980E+001          1.0801194795766173E+002          5.9564944896332214E+001          5.4316193379663726E+000          7.1258868874662094E+000          2.2339749169426584E-001         -8.0037614644636235E-001          8.6454799433682694E-001          1.5677260028315791E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1343354613282215E+052         -7.6647103072437052E+039         -7.6140633663875343E+034         -2.4978804384028219E+031         -7.6646341416312369E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2015          9.9086822628471637E+008          5.0197042496132669E+000          1.6588201433345809E+001          1.0794233166289666E+002          5.9247284027679413E+001          5.4468719582572591E+000          7.1611914456022694E+000          2.1917259186234644E-001         -8.0121654524941077E-001          8.6136538628226866E-001          1.5693173068588586E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1335676852501138E+052         -7.6309875081556055E+039         -7.5072026403357665E+034         -2.4494701682508525E+031         -7.6309124116345008E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2020          9.9086825795182562E+008          5.0514428963627873E+000          1.6654432851655027E+001          1.0787131584602824E+002          5.8931174063538144E+001          5.4622427416519024E+000          7.1967331111721498E+000          2.1493133464314432E-001         -8.0205600786429709E-001          8.5819867535494132E-001          1.5709006623225221E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1328071001726250E+052         -7.5974995313191583E+039         -7.4018234709399087E+034         -2.4018964875029152E+031         -7.5974254890654841E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2025          9.9086828946075773E+008          5.0834632957928934E+000          1.6721122290237393E+001          1.0779891834914407E+002          5.8616614605000159E+001          5.4777314325634370E+000          7.2325124402242418E+000          2.1068685058214895E-001         -8.0289447596798580E-001          8.5504778214870170E-001          1.5724761089256423E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1320536301950592E+052         -7.5642441861323820E+039         -7.2979075040124330E+034         -2.3551488875430967E+031         -7.5641711835058533E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2030          9.9086832081230259E+008          5.1157668931747633E+000          1.6788270084580255E+001          1.0772515690534055E+002          5.8303605096755547E+001          5.4933377794343317E+000          7.2685299894739162E+000          2.0642848337294054E-001         -8.0373191792328802E-001          8.5191262765402576E-001          1.5740436861729803E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1313072003266032E+052         -7.5312193098561615E+039         -7.1954365359800401E+034         -2.3092168438285671E+031         -7.5311473323986335E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2035          9.9086835200724661E+008          5.1483551419017601E+000          1.6855876575770889E+001          1.0765004913833924E+002          5.7992144830346753E+001          5.5090615346097502E+000          7.3047863161776538E+000          2.0216173836083226E-001         -8.0456831809945317E-001          8.4879313325605055E-001          1.5756034333719677E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1305677364736928E+052         -7.4984227671668212E+039         -7.0943925152090638E+034         -2.2640898227782744E+031         -7.4983518006007713E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2040          9.9086838304637194E+008          5.1812295033459099E+000          1.6923942110175453E+001          1.0757361256212640E+002          5.7682232947372320E+001          5.5249024542132767E+000          7.3412819780082943E+000          1.9788675329372341E-001         -8.0540346282276909E-001          8.4568922073259356E-001          1.5771553896336963E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1298351654275755E+052         -7.4658524497167107E+039         -6.9947575432201958E+034         -2.2197572883876287E+031         -7.4657824799437051E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2045          9.9086841393045676E+008          5.2143914467144565E+000          1.6992467039121639E+001          1.0749586458061619E+002          5.7373868442644991E+001          5.5408602980248141E+000          7.3780175329309827E+000          1.9360364462615581E-001         -8.0623745312404782E-001          8.4260081225218619E-001          1.5786995938739001E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1291094148520787E+052         -7.4335062757030726E+039         -6.8965138757970307E+034         -2.1762087085756261E+031         -7.4334372888022277E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2050          9.9086844466027546E+008          5.2478424489061402E+000          1.7061451718584330E+001          1.0741682248733802E+002          5.7067050167306689E+001          5.5569348293603804E+000          7.4149935390794131E+000          1.8931111115636309E-001         -8.0707019485945386E-001          8.3952783037214196E-001          1.5802360848139221E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1283904132715822E+052         -7.4013821894454567E+039         -6.7996439239912431E+034         -2.1334335612700057E+031         -7.4013141716718808E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2055          9.9086847523659885E+008          5.2815839943679945E+000          1.7130896508875914E+001          1.0733650346514598E+002          5.6761776831893854E+001          5.5731258149542340E+000          7.4522105546333455E+000          1.8500801990145943E-001         -8.0790164055158531E-001          8.3647019803659017E-001          1.5817649009816981E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1276780900591752E+052         -7.3694781609704213E+039         -6.7041302550275716E+034         -2.0914213402363391E+031         -7.3694110987536573E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2060          9.9086850566019344E+008          5.3156175749518306E+000          1.7200801774339439E+001          1.0725492458595052E+002          5.6458047009360598E+001          5.5894330248428448E+000          7.4896691376963966E+000          1.8069378206226411E-001         -8.0873168521498540E-001          8.3342783857454883E-001          1.5832860807127187E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1269723754250111E+052         -7.3377921856044467E+039         -6.6099555931125466E+034         -2.0501615606573419E+031         -7.3377260655468995E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2065          9.9086853593182230E+008          5.3499446897703740E+000          1.7271167883044697E+001          1.0717210281047346E+002          5.6155859138059959E+001          5.6058562322507255E+000          7.5273698461742047E+000          1.7637613633893784E-001         -8.0956029923107875E-001          8.3040067569802589E-001          1.5847996621509799E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1262732004048549E+052         -7.3063222835745666E+039         -6.5171028201511366E+034         -2.0096437644687265E+031         -7.3062570924499275E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2070          9.9086856605224442E+008          5.3845668450540058E+000          1.7341995206489067E+001          1.0708805498802259E+002          5.5855211524675106E+001          5.6223952134784776E+000          7.5653132376539594E+000          1.7205590881216457E-001         -8.1038747447547799E-001          8.2738863350007208E-001          1.5863056832499565E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1255804968488012E+052         -7.2750664996158975E+039         -6.4255549763709066E+034         -1.9698575254559828E+031         -7.2750022243675586E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                            2075          9.9086859602221489E+008          5.4194855540067612E+000          1.7413284119300375E+001          1.0700279785628892E+002          5.5556102347112493E+001          5.6390497477924546E+000          7.6034998692838860E+000          1.6772703633100364E-001         -8.1121314360097463E-001          8.2439163645289426E-001          1.5878041817735453E+000         -4.0000000000000000E+000         -4.0000000000000000E+000         -4.3010299956639804E+000         -9.8999999999999986E+001         -4.3010299956639804E+000         -9.8999999999999986E+001         -9.8999999999999986E+001          5.0000000000000000E-001          5.0000000000000000E-001          2.1248941974101852E+052         -7.2440229025868934E+039         -6.3352952608615251E+034         -1.9307924541201406E+031         -7.2439595303263599E+039          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
